2020-03-31 21:25:50,527 INFO  Logger.cs: 70 - 
2020-03-31 21:30:16,499 INFO  ExportHelperExtension.cs: 1152 - Found 9 features of type [RefAxis] in Manip
2020-03-31 21:30:16,500 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-03-31 21:30:16,500 INFO  ExportHelperExtension.cs: 1167 - 1 components to check
2020-03-31 21:30:16,500 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Manip.stp-1
2020-03-31 21:30:16,501 INFO  ExportHelperExtension.cs: 1142 - Found 22 in Manip.stp-1
2020-03-31 21:30:16,501 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Manip.stp-1
2020-03-31 21:30:16,520 INFO  SwAddin.cs: 316 - Loading config tree
2020-03-31 21:30:16,521 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-03-31 21:30:16,522 INFO  SwAddin.cs: 321 - Showing property manager
2020-03-31 21:30:17,703 WARN  SwAddin.cs: 185 - Exception encountered in Assembly export form
System.NullReferenceException: Ссылка на объект не указывает на экземпляр объекта.
   в SW2URDF.URDFExport.ExportPropertyManager.TreeKeyDown(Object sender, KeyEventArgs e) в C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:строка 568
   в System.Windows.Forms.Control.OnKeyDown(KeyEventArgs e)
   в System.Windows.Forms.TreeView.OnKeyDown(KeyEventArgs e)
   в System.Windows.Forms.Control.ProcessKeyEventArgs(Message& m)
   в System.Windows.Forms.Control.WmKeyChar(Message& m)
   в System.Windows.Forms.Control.WndProc(Message& m)
   в System.Windows.Forms.TreeView.WndProc(Message& m)
   в System.Windows.Forms.NativeWindow.Callback(IntPtr hWnd, Int32 msg, IntPtr wparam, IntPtr lparam)
2020-03-31 21:30:18,476 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:30:20,512 INFO  SwAddin.cs: 271 - Assembly export called for file Manip
2020-03-31 21:30:34,265 INFO  SwAddin.cs: 271 - Assembly export called for file Manip
2020-03-31 21:30:34,978 INFO  SwAddin.cs: 290 - Saving assembly
2020-03-31 21:30:35,667 INFO  SwAddin.cs: 293 - Opening property manager
2020-03-31 21:30:35,667 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Manip
2020-03-31 21:30:35,668 INFO  ExportHelperExtension.cs: 1142 - Found 31 in Manip
2020-03-31 21:30:35,668 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Manip
2020-03-31 21:30:35,668 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-03-31 21:30:35,669 INFO  ExportHelperExtension.cs: 1167 - 1 components to check
2020-03-31 21:30:35,669 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Manip.stp-1
2020-03-31 21:30:35,669 INFO  ExportHelperExtension.cs: 1142 - Found 22 in Manip.stp-1
2020-03-31 21:30:35,670 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Manip.stp-1
2020-03-31 21:30:35,670 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Manip
2020-03-31 21:30:35,670 INFO  ExportHelperExtension.cs: 1142 - Found 31 in Manip
2020-03-31 21:30:35,671 INFO  ExportHelperExtension.cs: 1152 - Found 9 features of type [RefAxis] in Manip
2020-03-31 21:30:35,671 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-03-31 21:30:35,671 INFO  ExportHelperExtension.cs: 1167 - 1 components to check
2020-03-31 21:30:35,671 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Manip.stp-1
2020-03-31 21:30:35,672 INFO  ExportHelperExtension.cs: 1142 - Found 22 in Manip.stp-1
2020-03-31 21:30:35,672 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Manip.stp-1
2020-03-31 21:30:35,692 INFO  SwAddin.cs: 316 - Loading config tree
2020-03-31 21:30:35,693 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-03-31 21:30:35,695 INFO  SwAddin.cs: 321 - Showing property manager
2020-03-31 21:30:53,637 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:31:22,588 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:31:53,747 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:32:03,903 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:32:14,380 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:32:26,355 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:32:30,178 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:32:31,645 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:32:47,739 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:32:53,256 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:33:03,136 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:34:51,280 INFO  SwAddin.cs: 271 - Assembly export called for file Manip
2020-03-31 21:34:59,489 INFO  SwAddin.cs: 271 - Assembly export called for file Manip
2020-03-31 21:35:02,465 INFO  SwAddin.cs: 290 - Saving assembly
2020-03-31 21:35:03,170 INFO  SwAddin.cs: 293 - Opening property manager
2020-03-31 21:35:03,170 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Manip
2020-03-31 21:35:03,171 INFO  ExportHelperExtension.cs: 1142 - Found 31 in Manip
2020-03-31 21:35:03,171 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Manip
2020-03-31 21:35:03,171 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-03-31 21:35:03,172 INFO  ExportHelperExtension.cs: 1167 - 1 components to check
2020-03-31 21:35:03,172 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Manip.stp-1
2020-03-31 21:35:03,173 INFO  ExportHelperExtension.cs: 1142 - Found 22 in Manip.stp-1
2020-03-31 21:35:03,173 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Manip.stp-1
2020-03-31 21:35:03,173 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Manip
2020-03-31 21:35:03,174 INFO  ExportHelperExtension.cs: 1142 - Found 31 in Manip
2020-03-31 21:35:03,174 INFO  ExportHelperExtension.cs: 1152 - Found 9 features of type [RefAxis] in Manip
2020-03-31 21:35:03,175 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-03-31 21:35:03,175 INFO  ExportHelperExtension.cs: 1167 - 1 components to check
2020-03-31 21:35:03,176 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Manip.stp-1
2020-03-31 21:35:03,176 INFO  ExportHelperExtension.cs: 1142 - Found 22 in Manip.stp-1
2020-03-31 21:35:03,176 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Manip.stp-1
2020-03-31 21:35:03,446 INFO  SwAddin.cs: 316 - Loading config tree
2020-03-31 21:35:03,447 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-03-31 21:35:03,448 INFO  SwAddin.cs: 321 - Showing property manager
2020-03-31 21:35:18,539 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:35:32,843 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:35:35,034 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:35:37,603 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:35:47,283 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:35:49,963 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:35:51,054 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:35:51,101 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:35:53,251 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:35:59,930 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:01,803 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:03,611 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:09,626 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:09,965 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:10,165 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:10,356 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:11,147 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:11,538 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:11,847 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:12,101 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:17,635 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:17,916 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:18,364 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:18,795 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:18,981 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:19,331 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:19,347 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:19,387 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:19,435 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:20,091 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:30,904 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:31,049 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:31,205 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:31,555 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:31,851 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:32,805 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:32,980 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:33,158 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:33,593 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:36:47,700 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:05,587 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:10,413 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:27,365 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:27,660 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:27,838 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:28,005 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:28,139 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:28,305 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:28,439 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:28,887 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:30,643 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:30,971 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:31,277 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:31,573 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:36,155 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:36,469 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:36,514 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:36,563 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:37,059 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:50,308 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:51,692 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:37:52,934 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:38:05,444 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:38:09,555 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:38:11,491 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:38:42,057 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:39:29,848 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:39:32,617 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:39:37,089 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-31 21:40:02,511 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-03-31 21:40:04,373 INFO  ExportHelperExtension.cs: 338 - Creating joint Joint_0
2020-03-31 21:40:04,379 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-03-31 21:40:04,380 INFO  ExportHelperExtension.cs: 1414 - Fixing 28
2020-03-31 21:40:04,380 INFO  ExportHelperExtension.cs: 1422 - Component 28 is already fixed
2020-03-31 21:40:04,381 INFO  ExportHelperExtension.cs: 1414 - Fixing 32
2020-03-31 21:40:04,381 INFO  ExportHelperExtension.cs: 1422 - Component 32 is already fixed
2020-03-31 21:40:04,381 INFO  ExportHelperExtension.cs: 1414 - Fixing 29
2020-03-31 21:40:04,382 INFO  ExportHelperExtension.cs: 1422 - Component 29 is already fixed
2020-03-31 21:40:04,382 INFO  ExportHelperExtension.cs: 1414 - Fixing 30
2020-03-31 21:40:04,382 INFO  ExportHelperExtension.cs: 1422 - Component 30 is already fixed
2020-03-31 21:40:04,382 INFO  ExportHelperExtension.cs: 1414 - Fixing 28
2020-03-31 21:40:04,383 INFO  ExportHelperExtension.cs: 1422 - Component 28 is already fixed
2020-03-31 21:40:04,383 INFO  ExportHelperExtension.cs: 1414 - Fixing 31
2020-03-31 21:40:04,383 INFO  ExportHelperExtension.cs: 1422 - Component 31 is already fixed
2020-03-31 21:40:04,383 INFO  ExportHelperExtension.cs: 1414 - Fixing 27
2020-03-31 21:40:04,384 INFO  ExportHelperExtension.cs: 1422 - Component 27 is already fixed
2020-03-31 21:40:04,384 INFO  ExportHelperExtension.cs: 1414 - Fixing 33
2020-03-31 21:40:04,384 INFO  ExportHelperExtension.cs: 1422 - Component 33 is already fixed
2020-03-31 21:40:04,384 INFO  ExportHelperExtension.cs: 1414 - Fixing 34
2020-03-31 21:40:04,385 INFO  ExportHelperExtension.cs: 1422 - Component 34 is already fixed
2020-03-31 21:40:04,385 INFO  ExportHelperExtension.cs: 1414 - Fixing 35
2020-03-31 21:40:04,385 INFO  ExportHelperExtension.cs: 1422 - Component 35 is already fixed
2020-03-31 21:40:04,385 INFO  ExportHelperExtension.cs: 1414 - Fixing 27
2020-03-31 21:40:04,385 INFO  ExportHelperExtension.cs: 1422 - Component 27 is already fixed
2020-03-31 21:40:04,493 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-03-31 21:40:04,493 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-03-31 21:40:04,494 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-03-31 21:40:04,494 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-03-31 21:40:05,251 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child Joint_0 failed
2020-03-31 21:40:05,324 INFO  ExportHelperExtension.cs: 338 - Creating joint Joint_1
2020-03-31 21:40:05,325 INFO  ExportHelperExtension.cs: 1409 - Fixing components for Joint_0
2020-03-31 21:40:05,325 INFO  ExportHelperExtension.cs: 1414 - Fixing 29
2020-03-31 21:40:05,325 INFO  ExportHelperExtension.cs: 1422 - Component 29 is already fixed
2020-03-31 21:40:05,326 INFO  ExportHelperExtension.cs: 1414 - Fixing 29
2020-03-31 21:40:05,326 INFO  ExportHelperExtension.cs: 1422 - Component 29 is already fixed
2020-03-31 21:40:05,326 INFO  ExportHelperExtension.cs: 1414 - Fixing 32
